scope,batch,raw_path,line_no,record_id,category,label,decision,reason,request_source,created_at_local,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,851,v3_request_001020,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:40:35+08:00,黄山,standard,hard,4400,5100,5800,4171,2600,4400,below,ok,1.0002,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,852,v3_request_001009,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T07:41:11+08:00,丽江,premium,soft,36200,29700,40200,35340,27200,40500,ok,ok,0.426,False,40
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,853,v3_request_001021,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:41:21+08:00,北京,premium,soft,9600,7900,11300,9462,7200,10800,ok,ok,1.6071,True,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,854,v3_request_001008,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T07:41:45+08:00,成都,comfortable,soft,19400,16400,21600,12893,13600,21300,ok,below,0.6654,False,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,855,v3_request_001006,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:42:06+08:00,杭州,standard,soft,8000,10200,13500,7152,4800,8400,below,ok,1.2005,True,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,856,v3_request_001022,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:42:48+08:00,广州,standard,soft,3900,4000,5200,3892,2300,4100,below,ok,1.5403,True,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,857,v3_request_001025,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:43:54+08:00,长沙,comfortable,soft,5400,5600,7500,3500,3800,5900,below,below,0.8922,False,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,858,v3_request_001026,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:44:27+08:00,武汉,limited,soft,5600,5800,7000,4409,4000,5900,below,ok,1.1055,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,859,v3_request_001029,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:45:36+08:00,洛阳,limited,hard,5800,5000,5800,4412,4200,5800,ok,ok,1.1326,True,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,860,v3_request_001030,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:45:42+08:00,珠海,standard,soft,6800,7500,9600,6361,4100,7100,below,ok,1.1434,True,22
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,861,v3_request_001028,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:45:46+08:00,天津,standard,soft,10500,9000,11100,10870,6300,11000,ok,ok,1.2967,True,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,862,v3_request_001013,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T07:46:07+08:00,长沙,standard,soft,12000,9900,12700,9605,7200,12600,ok,ok,0.8582,False,35
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,863,v3_request_001031,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:46:32+08:00,重庆,comfortable,soft,2400,2700,3400,2023,1700,2600,below,ok,0.9633,False,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,864,v3_request_001018,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T07:46:53+08:00,天津,comfortable,soft,5900,5900,7700,3798,4100,6500,ok,below,0.9176,False,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,865,v3_request_001005,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T07:47:29+08:00,福州,standard,none,2300,2500,3200,1384,0,0,below,no_budget_policy,1.0004,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,866,v3_request_001002,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T07:47:31+08:00,沈阳,premium,soft,15000,10800,15100,10922,11200,16800,ok,below,0.6748,False,38
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,867,v3_request_001034,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:49:14+08:00,大理,standard,soft,6100,6300,8600,4600,3700,6400,below,ok,0.8554,False,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,868,v3_request_001035,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:49:51+08:00,泉州,limited,soft,1400,1400,1700,1304,1000,1500,ok,ok,1.395,True,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,869,v3_request_001038,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:50:33+08:00,丽江,limited,soft,6200,4300,5500,6156,4500,6500,above,ok,1.0655,True,34
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,870,v3_request_001036,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:50:58+08:00,北京,standard,soft,10600,9100,11600,7993,6400,11100,ok,ok,1.816,True,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,871,v3_request_001037,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T07:51:20+08:00,长沙,standard,soft,5900,5700,7600,3220,3500,6200,ok,below,0.9329,False,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,872,v3_request_001041,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:51:38+08:00,广州,standard,soft,2000,2800,3400,1419,1200,2100,below,ok,1.6785,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,873,v3_request_001042,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:51:47+08:00,丽江,limited,soft,2000,2700,3300,1758,1400,2100,below,ok,1.88,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,874,v3_request_001032,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:52:54+08:00,广州,limited,hard,3000,2700,3400,2224,2200,3000,ok,ok,1.5553,True,32
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,875,v3_request_001045,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:52:56+08:00,长沙,limited,soft,4200,3300,4200,3664,3000,4400,ok,ok,1.8781,True,38
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,876,v3_request_001044,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:53:37+08:00,桂林,standard,soft,5200,6200,8500,4784,3100,5500,below,ok,1.3496,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,877,v3_request_001047,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T07:54:09+08:00,福州,standard,soft,6800,6500,8600,5740,4100,7100,ok,ok,0.9009,False,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,878,v3_request_001043,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:54:15+08:00,北京,premium,soft,28200,25400,34600,28812,21200,31600,ok,ok,1.1596,True,37
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,879,v3_request_001049,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:54:20+08:00,大理,limited,soft,4100,5200,6300,3888,3000,4300,below,ok,1.2351,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,880,v3_request_001046,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T07:54:21+08:00,郑州,comfortable,none,19400,13700,18000,9064,0,0,above,no_budget_policy,0.5337,False,39
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,881,v3_request_001050,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:54:51+08:00,北京,standard,soft,1500,2200,2800,1319,900,1600,below,ok,4.076,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,882,v3_request_001054,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T07:55:33+08:00,天津,premium,soft,5000,4700,6600,3938,3800,5600,ok,ok,0.8932,False,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,883,v3_request_001053,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:56:21+08:00,西安,limited,soft,8100,6800,8200,6116,5800,8500,ok,ok,1.4311,True,37
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,884,v3_request_001058,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T07:56:28+08:00,广州,standard,none,1100,1400,1800,926,0,0,below,no_budget_policy,2.1064,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,885,v3_request_001033,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T07:57:18+08:00,大连,comfortable,soft,12800,9600,13000,9216,9000,14100,ok,ok,0.7494,False,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,886,v3_request_001059,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:57:22+08:00,张家界,limited,hard,2600,3500,4300,2126,1900,2600,below,ok,1.6585,True,22
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,887,v3_request_001057,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:57:44+08:00,南京,limited,soft,2200,2200,2800,1690,1600,2300,ok,ok,1.6836,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,888,v3_request_001060,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:58:17+08:00,沈阳,standard,soft,7200,8100,10600,5185,4300,7600,below,ok,1.0461,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,889,v3_request_001062,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:58:20+08:00,西安,standard,hard,3100,3900,5100,2186,1900,3100,below,ok,1.2368,True,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,890,v3_request_001040,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:58:33+08:00,长沙,comfortable,soft,4100,5100,6300,2718,2900,4500,below,below,0.9102,False,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,891,v3_request_001061,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:58:48+08:00,西安,comfortable,soft,4300,5100,6200,3010,3000,4700,below,ok,0.8851,False,29
